panel,iso3,crop_standard_name,n_studies_fractional,area_ha_mean,research_share_pct,area_share_pct
country-crop system,IRN,groundnut,0.0,2499.4,0.0,0.0002059990222239734
country-crop system,IRN,lentil,0.3333333333333333,132166.2,0.016475957459077838,0.010893057522228583
country-crop system,IRN,maize,3.083333333333333,78406.0,0.15240260649647,0.006462174656514707
country-crop system,IRN,millet,0.0,7076.6,0.0,0.0005832490520405578
country-crop system,IRN,oat_rye,0.0,489.8,0.0,4.036901699820044e-05
country-crop system,IRN,potato,1.0,104990.0,0.04942787237723352,0.008653211708127937
country-crop system,IRN,pulses,0.3333333333333333,8054.2,0.016475957459077838,0.0006638222472578725
country-crop system,IRN,rapeseed_canola,3.0,149504.2,0.14828361713170055,0.012322044898126498
country-crop system,IRN,rice,9.75,762340.0,0.4819217556780268,0.06283159742427138
country-crop system,IRN,soybean,1.8333333333333333,77400.0,0.0906177660249281,0.006379260750634369
country-crop system,IRN,sugarbeet,1.0,95031.0,0.04942787237723352,0.007832397007668407
country-crop system,IRN,sugarcane,0.0,91408.8,0.0,0.007533857494865463
country-crop system,IRN,sunflower,0.0,61600.0,0.0,0.005077034395853709
country-crop system,IRN,wheat,21.166666666666668,5531190.2,1.046223298651443,0.4558773197306649
country-crop system,IRQ,barley,1.5,483844.4,0.07414180856585027,0.03987816008183767
country-crop system,IRQ,beans,0.0,935.8,0.0,7.712806473441398e-05
country-crop system,IRQ,chickpea,0.0,46.0,0.0,3.7912919189816664e-06
country-crop system,IRQ,cotton,0.0,9.4,0.0,7.747422617049492e-07
country-crop system,IRQ,groundnut,0.0,1602.4,0.0,0.00013206882980383092
country-crop system,IRQ,lentil,0.0,4.4,0.0,3.626453139895507e-07
country-crop system,IRQ,maize,0.0,80400.4,0.0,0.0066265518870194245
country-crop system,IRQ,millet,0.0,1831.8,0.0,0.0001509758377650134
country-crop system,IRQ,oat_rye,0.0,77433.0,0.0,0.006381980590489291
country-crop system,IRQ,potato,0.0,15207.8,0.0,0.0012534175922932474
country-crop system,IRQ,pulses,0.0,572.0,0.0,4.714389081864159e-05
country-crop system,IRQ,rice,0.0,66942.8,0.0,0.005517384710304476
country-crop system,IRQ,sorghum,0.0,2268.4,0.0,0.00018696014323952198
country-crop system,IRQ,soybean,0.0,41.6,0.0,3.4286466049921155e-06
country-crop system,IRQ,sugarbeet,0.0,5944.6,0.0,0.0004899503030777916
country-crop system,IRQ,sunflower,0.0,408.8,0.0,3.369304644521098e-05
country-crop system,IRQ,wheat,3.5,1407023.6,0.17299755332031733,0.11596602618470636
country-crop system,ISL,barley,0.0,2120.0,0.0,0.00017472910583132896
country-crop system,ISL,potato,0.0,500.0,0.0,4.120969477153985e-05
country-crop system,ISR,banana_plantain,0.0,3121.8,0.0,0.0002572968502755862
country-crop system,ISR,barley,0.0,5652.6,0.0,0.0004658838413312123
country-crop system,ISR,chickpea,0.0,3216.0,0.0,0.0002650607567705443
country-crop system,ISR,cotton,0.0,6794.2,0.0,0.0005599738164335921
country-crop system,ISR,groundnut,0.0,2624.6,0.0,0.00021631792979476697
country-crop system,ISR,lentil,0.0,112.8,0.0,9.29690714045939e-06
country-crop system,ISR,maize,0.0,3472.0,0.0,0.00028616012049357273
country-crop system,ISR,oat_rye,0.0,900.0,0.0,7.417745058877173e-05
country-crop system,ISR,potato,0.0,14390.4,0.0,0.0011860479832807341
country-crop system,ISR,pulses,0.0,17793.2,0.0,0.0014665046820179258
country-crop system,ISR,sorghum,0.0,1396.0,0.0,0.00011505746780213926
country-crop system,ISR,sunflower,0.0,773.2,0.0,6.372667199470922e-05
country-crop system,ISR,sweet_potato,0.0,2423.2,0.0,0.00019971866474079072
country-crop system,ISR,wheat,1.0,59326.0,0.04942787237723352,0.004889612704032746
country-crop system,ITA,barley,1.3333333333333333,261408.0,0.06590382983631135,0.02154508778167738
country-crop system,ITA,maize,2.125,595034.0,0.10503422880162123,0.049042339037376884
country-crop system,ITA,oat_rye,0.0,121262.0,0.0,0.00999434001477293
country-crop system,ITA,potato,0.041666666666666664,46864.0,0.0020594946823847297,0.0038625022715468873
country-crop system,ITA,pulses,0.0,80276.0,0.0,0.006616298914960266
country-crop system,ITA,rapeseed_canola,0.0,16404.0,0.0,0.0013520076660646794
country-crop system,ITA,rice,3.25,222000.0,0.16064058522600894,0.018297104478563694
country-crop system,ITA,sorghum,0.0,42580.0,0.0,0.0035094176067443335
country-crop system,ITA,soybean,0.0,296808.0,0.0,0.0244627341715024
country-crop system,ITA,sugarbeet,0.0,29070.0,0.0,0.002395931654017327
country-crop system,ITA,sunflower,0.0,114594.0,0.0,0.009444767525299675
country-crop system,ITA,wheat,9.125,1758186.0,0.4510293354422559,0.14490861682318912
country-crop system,JAM,banana_plantain,0.0,11283.4,0.0,0.0009299709399703855
country-crop system,JAM,beans,0.0,425.4,0.0,3.50612083116261e-05
country-crop system,JAM,cassava,0.0,1226.2,0.0,0.00010106265545772433
country-crop system,JAM,coffee_cocoa,0.0,8694.2,0.0,0.0007165706565654436
country-crop system,JAM,groundnut,0.0,1835.4,0.0,0.0001512725475673685
country-crop system,JAM,maize,0.0,1904.0,0.0,0.00015692651769002376
country-crop system,JAM,potato,0.0,1064.4,0.0,8.772719822965404e-05
country-crop system,JAM,pulses,0.0,1027.8,0.0,8.471064857237732e-05
country-crop system,JAM,rice,0.0,0.2,0.0,1.648387790861594e-08
country-crop system,JAM,sugarcane,0.0,12820.8,0.0,0.0010566825094539163
country-crop system,JAM,sweet_potato,0.0,2936.6,0.0,0.00024203277933220786
country-crop system,JAM,yam,0.0,9890.2,0.0,0.0008151442464589669
country-crop system,JOR,banana_plantain,0.0,790.0,0.0,6.511131773903297e-05
country-crop system,JOR,barley,0.0,46144.4,0.0,0.0038031932788316868
country-crop system,JOR,chickpea,0.0,651.6,0.0,5.370447422627073e-05
country-crop system,JOR,lentil,0.0,205.6,0.0,1.6945426490057186e-05
country-crop system,JOR,potato,0.0,4201.4,0.0,0.000346276823226295
country-crop system,JOR,sorghum,0.0,75.4,0.0,6.21442197154821e-06
country-crop system,JOR,wheat,0.0,11350.2,0.0,0.0009354765551918633
country-crop system,JPN,banana_plantain,0.0,5.2,0.0,4.2858082562401443e-07
country-crop system,JPN,barley,0.0,62500.0,0.0,0.005151211846442481
country-crop system,JPN,beans,0.0,31460.0,0.0,0.0025929139950252875
country-crop system,JPN,groundnut,0.0,6162.0,0.0,0.0005078682783644571
country-crop system,JPN,maize,0.0,62.8,0.0,5.175937663305405e-06
country-crop system,JPN,millet,0.0,287.8,0.0,2.372030031049834e-05
country-crop system,JPN,oat_rye,0.0,162.8,0.0,1.3417876617613377e-05
country-crop system,JPN,potato,0.0,73020.0,0.0,0.00601826382443568
country-crop system,JPN,pulses,0.0,551.8,0.0,4.5479019149871375e-05
country-crop system,JPN,rapeseed_canola,0.0,1806.0,0.0,0.00014884941751480194
country-crop system,JPN,rice,5.5,1528560.0,0.27185329807478437,0.1259829820799699
country-crop system,JPN,soybean,0.0,145920.0,0.0,0.01202663732212619
country-crop system,JPN,sugarbeet,0.0,56780.0,0.0,0.004679772938256065
country-crop system,JPN,sugarcane,2.0,22740.0,0.09885574475446704,0.0018742169182096324
country-crop system,JPN,sweet_potato,0.0,33560.0,0.0,0.002765994713065755
country-crop system,JPN,wheat,2.5,216680.0,0.12356968094308379,0.01785863332619451
country-crop system,JPN,yam,0.0,6940.0,0.0,0.0005719905634289732
country-crop system,KAZ,barley,1.5,2513478.4,0.07414180856585027,0.2071593553577167
country-crop system,KAZ,beans,0.0,255424.6,0.0,0.021051939606285316
country-crop system,KAZ,chickpea,0.0,15138.4,0.0,0.0012476976866589576
country-crop system,KAZ,cotton,0.0,125191.8,0.0,0.010318231731799325
country-crop system,KAZ,groundnut,0.0,23.2,0.0,1.912129837399449e-06
country-crop system,KAZ,lentil,0.0,134635.8,0.0,0.011096600446644168
country-crop system,KAZ,maize,2.333333333333333,169425.6,0.11533170221354487,0.013963954524970004
country-crop system,KAZ,millet,0.0,44362.0,0.0,0.0036562889589101017
country-crop system,KAZ,oat_rye,0.0,253884.6,0.0,0.020925013746388974
country-crop system,KAZ,potato,1.0,96263.8,0.04942787237723352,0.007934003631097116
country-crop system,KAZ,pulses,1.0,102083.0,0.04942787237723352,0.008413618542726205
country-crop system,KAZ,rapeseed_canola,0.0,202009.6,0.0,0.01664950791384171
country-crop system,KAZ,rice,1.0,98059.4,0.04942787237723352,0.00808199588696067
country-crop system,KAZ,sorghum,0.0,9605.8,0.0,0.0007917041720729149
country-crop system,KAZ,soybean,1.3333333333333333,125701.0,0.06590382983631135,0.010360199684954661
country-crop system,KAZ,sugarbeet,0.0,13625.6,0.0,0.0011230136341581869
country-crop system,KAZ,sunflower,0.0,889006.4,0.0,0.07327136478789092
country-crop system,KAZ,wheat,10.333333333333334,12063471.8,0.5107546812314131,0.9942639815261569
country-crop system,KEN,banana_plantain,0.0,75858.8,0.0,0.006252235987470574
country-crop system,KEN,barley,0.25,13062.4,0.01235696809430838,0.0010765950339675244
country-crop system,KEN,beans,0.0,1418047.6,0.0,0.11687461753502927
country-crop system,KEN,cassava,1.0,63284.8,0.04942787237723352,0.00521589458335589
country-crop system,KEN,chickpea,0.6666666666666666,4086.8,0.032951914918155675,0.0003368315611846581
country-crop system,KEN,coffee_cocoa,0.0,114494.0,0.0,0.009436525586345368
country-crop system,KEN,cotton,0.0,12085.2,0.0,0.0009960548065060268
country-crop system,KEN,groundnut,0.0,17166.6,0.0,0.0014148606925302317
country-crop system,KEN,lentil,0.0,2242.6,0.0,0.00018483372298931053
country-crop system,KEN,maize,13.416666666666666,2197464.2,0.663157287727883,0.18111365790677203
country-crop system,KEN,millet,2.25,122730.0,0.11121271284877542,0.010115331678622172
country-crop system,KEN,oat_rye,0.0,3722.4,0.0,0.0003067979356351599
country-crop system,KEN,potato,1.0,210759.4,0.04942787237723352,0.01737066108846575
country-crop system,KEN,rapeseed_canola,0.0,2872.3333333333335,0.0,0.00023673595989757263
country-crop system,KEN,rice,0.0,31103.4,0.0,0.0025635232407142253
country-crop system,KEN,sorghum,0.6666666666666666,222990.6,0.032951914918155675,0.018378749125845067
country-crop system,KEN,soybean,0.0,3561.8,0.0,0.0002935613816745413
country-crop system,KEN,sugarcane,1.0,89212.6,0.04942787237723352,0.007352848031550952
country-crop system,KEN,sunflower,0.0,5200.0,0.0,0.00042858082562401443
country-crop system,KEN,sweet_potato,0.6666666666666666,58090.2,0.032951914918155675,0.0047877588224354084
country-crop system,KEN,wheat,1.0,129823.8,0.04942787237723352,0.01069999834416287
country-crop system,KEN,yam,0.0,967.6,0.0,7.974900132188393e-05
country-crop system,KGZ,barley,0.5,213884.4,0.02471393618861676,0.017628221680787877
country-crop system,KGZ,beans,0.0,50528.8,0.0,0.004164552850344365
country-crop system,KGZ,cotton,0.0,22015.2,0.0,0.0018144793446688082
country-crop system,KGZ,groundnut,0.0,178.8,0.0,1.473658685030265e-05
country-crop system,KGZ,maize,0.0,105909.6,0.0,0.008729004578751753
country-crop system,KGZ,millet,0.0,81.2,0.0,6.692454430898072e-06
country-crop system,KGZ,oat_rye,0.0,1539.4,0.0,0.00012687640826261688
country-crop system,KGZ,potato,0.5,77811.8,0.02471393618861676,0.006413201055248209
country-crop system,KGZ,pulses,0.0,215.0,0.0,1.7720168751762137e-05
country-crop system,KGZ,rapeseed_canola,0.0,88.4,0.0,7.285874035608246e-06
country-crop system,KGZ,rice,0.0,11723.4,0.0,0.0009662354713693406
country-crop system,KGZ,sorghum,0.0,12.6,0.0,1.0384843082428042e-06
country-crop system,KGZ,soybean,0.0,1522.8,0.0,0.00012550824639620176
country-crop system,KGZ,sugarbeet,0.0,11660.4,0.0,0.0009610430498281265
country-crop system,KGZ,sunflower,0.0,9525.4,0.0,0.0007850776531536514
country-crop system,KGZ,wheat,0.0,244618.0,0.0,0.02016126623124907
country-crop system,KHM,banana_plantain,0.0,70342.2,0.0,0.005797561183117221
country-crop system,KHM,beans,0.0,66077.8,0.0,0.005446091938349712
country-crop system,KHM,cassava,0.0,613323.4,0.0,0.05054974022048609
country-crop system,KHM,coffee_cocoa,0.0,452.2,0.0,3.727004795138064e-05
country-crop system,KHM,cotton,0.0,181.6,0.0,1.4967361141023274e-05
country-crop system,KHM,groundnut,0.0,13480.0,0.0,0.0011110133710407143
country-crop system,KHM,maize,0.0,176372.2,0.0,0.014536489056369962
country-crop system,KHM,oilpalm,0.0,45305.2,0.0,0.0037340269271271343
country-crop system,KHM,rice,2.0,3324160.0,0.09885574475446704,0.2739752379435238
country-crop system,KHM,soybean,0.0,33900.0,0.0,0.002794017305510402
country-crop system,KHM,sugarcane,0.0,18485.2,0.0,0.0015235388995817369
country-crop system,KHM,sweet_potato,0.0,5872.8,0.0,0.0004840325909085985
country-crop system,KIR,banana_plantain,0.0,1413.0,0.0,0.00011645859742437161
country-crop system,KNA,cotton,0.0,11.2,0.0,9.230971628824927e-07
country-crop system,KNA,groundnut,0.0,14.2,0.0,1.1703553315117317e-06
country-crop system,KNA,sweet_potato,0.0,29.0,0.0,2.390162296749311e-06
country-crop system,KNA,yam,0.0,2.8,0.0,2.3077429072062317e-07
country-crop system,KOR,barley,0.5,35679.4,0.02471393618861676,0.002940674367263358
country-crop system,KOR,beans,0.0,6355.0,0.0,0.0005237752205462715
country-crop system,KOR,groundnut,0.0,3848.0,0.0,0.0003171498109617707
country-crop system,KOR,maize,1.0,15513.8,0.04942787237723352,0.00127863792549343
country-crop system,KOR,millet,0.0,1037.2,0.0,8.548539083408226e-05
country-crop system,KOR,oat_rye,2.0,1.0,0.09885574475446704,8.24193895430797e-08
country-crop system,KOR,potato,0.0,22165.6,0.0,0.0018268752208560875
country-crop system,KOR,pulses,0.0,4.2,0.0,3.4616143608093473e-07
country-crop system,KOR,rapeseed_canola,0.0,1000.0,0.0,8.24193895430797e-05
country-crop system,KOR,rice,10.5,730690.0,0.518992659960952,0.060223023745232904
country-crop system,KOR,sorghum,0.0,1652.4,0.0,0.0001361897992809849
country-crop system,KOR,soybean,1.0,56516.6,0.04942787237723352,0.004658063671050418
country-crop system,KOR,sweet_potato,0.0,21946.4,0.0,0.0018088088906682443
country-crop system,KOR,wheat,0.0,6008.6,0.0,0.0004952251440085486
country-crop system,KWT,barley,0.0,633.2,0.0,5.218795745867807e-05
country-crop system,KWT,maize,0.0,1070.4,0.0,8.822171456691253e-05
country-crop system,KWT,potato,0.0,706.0,0.0,5.818808901741427e-05
country-crop system,KWT,sweet_potato,0.0,4.0,0.0,3.296775581723188e-07
country-crop system,KWT,wheat,0.0,7.8,0.0,6.428712384360216e-07
country-crop system,LAO,banana_plantain,0.0,26613.4,0.0,0.0021934601816657974
country-crop system,LAO,beans,0.0,2689.8,0.0,0.00022169167399297579
country-crop system,LAO,cassava,0.0,111188.0,0.0,0.009164047084515946
country-crop system,LAO,coffee_cocoa,0.0,84885.2,0.0,0.006996186365242229
country-crop system,LAO,cotton,0.0,1783.2,0.0,0.00014697025543321973
country-crop system,LAO,groundnut,0.0,16991.2,0.0,0.0014004043316043757
country-crop system,LAO,maize,0.0,130370.2,0.0,0.01074503229860921
country-crop system,LAO,potato,0.0,74.0,0.0,6.099034826187898e-06
country-crop system,LAO,rice,1.0,903573.0,0.04942787237723352,0.07447193506760916
country-crop system,LAO,soybean,0.0,2833.8,0.0,0.00023356006608717925
country-crop system,LAO,sugarcane,0.0,27079.0,0.0,0.002231834649437055
country-crop system,LAO,sweet_potato,0.0,6694.2,0.0,0.0005517318774792842
country-crop system,LBN,banana_plantain,0.0,1587.6,0.0,0.00013084902283859334
country-crop system,LBN,barley,0.0,12325.6,0.0,0.0010158684277521831
country-crop system,LBN,beans,0.0,963.8,0.0,7.943580764162022e-05
country-crop system,LBN,chickpea,0.0,1805.2,0.0,0.00014878348200316748
country-crop system,LBN,groundnut,0.0,2183.4,0.0,0.00017995449512836023
country-crop system,LBN,lentil,0.0,1575.8,0.0,0.000129876474041985
country-crop system,LBN,maize,0.0,1000.0,0.0,8.24193895430797e-05
country-crop system,LBN,oat_rye,0.0,117.4,0.0,9.676036332357557e-06
country-crop system,LBN,potato,1.5,24994.4,0.07414180856585027,0.002060023189995551
country-crop system,LBN,pulses,0.0,1237.2,0.0,0.0001019692687426982
country-crop system,LBN,sorghum,0.0,1869.6,0.0,0.0001540912906897418
country-crop system,LBN,sugarbeet,0.0,318.0,0.0,2.6209365874699345e-05
country-crop system,LBN,wheat,0.75,49282.4,0.037070904282925136,0.004061825323217871
country-crop system,LBR,banana_plantain,0.0,35997.6,0.0,0.0029669002170159657
country-crop system,LBR,cassava,0.0,78065.2,0.0,0.0064340861285584255
country-crop system,LBR,coffee_cocoa,0.0,105385.6,0.0,0.008685816818631181
country-crop system,LBR,groundnut,0.0,8245.4,0.0,0.0006795808345385094
country-crop system,LBR,oilpalm,0.0,18712.0,0.0,0.0015422316171301075
country-crop system,LBR,rice,0.0,241818.0,0.0,0.01993049194052845
country-crop system,LBR,soybean,0.0,7910.6,0.0,0.0006519868229194863
country-crop system,LBR,sugarcane,0.0,27129.6,0.0,0.0022360050705479352
country-crop system,LBR,sweet_potato,0.0,2180.2,0.0,0.00017969075308182233
country-crop system,LBR,yam,0.0,2342.8,0.0,0.00019309214582152715
country-crop system,LBY,barley,0.0,136863.8,0.0,0.01128023084654615
country-crop system,LBY,beans,0.0,360.2,0.0,2.968746411341731e-05
country-crop system,LBY,chickpea,0.0,151.0,0.0,1.2445327821005036e-05
country-crop system,LBY,groundnut,0.0,9358.4,0.0,0.0007713136150999571
country-crop system,LBY,maize,0.0,1604.4,0.0,0.00013223366858291708
country-crop system,LBY,millet,0.0,4275.8,0.0,0.0003524088258083002
country-crop system,LBY,potato,0.0,17578.4,0.0,0.0014488009971440725
country-crop system,LBY,pulses,0.0,3791.0,0.0,0.00031245190575781515
country-crop system,LBY,wheat,0.0,190982.2,0.0,0.015740636337594358
country-crop system,LCA,banana_plantain,0.0,472.4,0.0,3.893491962015085e-05
country-crop system,LCA,cassava,0.0,622.8,0.0,5.133079580743003e-05
country-crop system,LCA,coffee_cocoa,0.0,60.4,0.0,4.978131128402014e-06
country-crop system,LCA,sweet_potato,0.0,28.8,0.0,2.3736784188406955e-06
country-crop system,LCA,yam,0.0,26.2,0.0,2.159388006028688e-06
country-crop system,LKA,banana_plantain,0.0,47218.2,0.0,0.003891695219323046
country-crop system,LKA,beans,0.0,16441.4,0.0,0.0013550901512335907
country-crop system,LKA,cassava,0.0,21144.8,0.0,0.0017427415080105116
country-crop system,LKA,coffee_cocoa,0.0,7938.8,0.0,0.0006543110497046011
country-crop system,LKA,groundnut,0.0,16996.2,0.0,0.0014008164285520912
country-crop system,LKA,maize,0.0,80701.6,0.0,0.006651376607149801
country-crop system,LKA,millet,0.0,6278.4,0.0,0.0005174618953072716
country-crop system,LKA,potato,0.0,4449.8,0.0,0.00036674979958879603
country-crop system,LKA,rice,12.5,1061160.8,0.617848404715419,0.0874602253430461
